PassengerId,KNN
4973_01,0.12
4973_02,0.76
4974_01,0.08
4974_02,0.96
4975_01,0.8
4975_02,0.6
4975_03,0.8
4977_01,0.68
4977_02,0.2
4978_01,0.2
4979_01,0.76
4980_01,0.04
4980_02,0.68
4980_03,0.68
4981_01,0.44
4981_02,0.8
4981_03,0.04
4983_01,0.16
4987_01,0.24
4989_01,0.04
4990_01,0.96
4991_01,0.24
4992_01,0.24
4995_01,0.28
4996_01,0.8
4997_01,0.96
4998_01,0.8
4999_01,0.04
5000_01,0.76
5003_01,0.76
5004_01,0.96
5005_01,0.24
5006_01,0.96
5006_02,0.96
5006_03,0.08
5007_01,0.48
5008_01,0.8
5009_01,0.76
5010_01,0.12
5012_01,0.76
5013_01,0.76
5014_01,0.32
5014_02,0.76
5015_01,0.2
5016_01,0.24
5017_01,0.8
5018_01,0.76
5019_01,0.2
5020_01,0.28
5021_01,0.08
5023_01,0.08
5025_01,0.2
5027_01,0.24
5028_01,0.16
5032_01,1.0
5034_01,0.68
5035_01,0.8
5036_01,0.76
5036_02,0.08
5039_01,0.24
5039_02,0.8
5039_03,0.16
5039_04,0.16
5040_01,0.36
5040_02,0.16
5042_01,0.16
5044_01,0.68
5044_02,0.8
5048_01,0.68
5050_01,0.12
5051_01,0.08
5052_01,0.8
5052_02,0.24
5057_01,0.76
5058_01,0.8
5058_02,0.2
5058_03,0.8
5059_01,0.12
5060_01,0.96
5060_02,0.96
5060_03,0.08
5060_04,0.08
5061_01,1.0
5061_02,0.16
5062_01,0.2
5063_01,0.48
5064_01,0.16
5065_01,1.0
5065_02,0.2
5067_01,0.32
5068_01,0.76
5069_01,0.28
5070_01,0.24
5072_01,0.68
5072_02,0.76
5073_01,0.76
5074_01,0.08
5076_01,0.16
5080_01,0.28
5083_01,0.76
5084_01,0.96
5084_02,0.12
5085_01,0.56
5087_01,0.12
5088_01,0.24
5089_01,0.08
5089_02,0.4
5090_01,0.76
5090_02,0.76
5090_03,0.68
5090_04,0.76
5090_05,0.12
5090_06,0.68
5091_01,0.08
5093_01,0.08
5095_01,0.76
5097_01,0.76
5097_02,0.8
5097_03,0.16
5103_01,0.96
5104_01,0.24
5105_01,0.76
5106_01,0.8
5108_01,0.76
5109_01,0.04
5111_01,0.08
5111_02,0.08
5111_03,0.08
5112_01,1.0
5112_02,1.0
5112_03,1.0
5115_01,1.0
5115_02,1.0
5116_01,0.8
5116_02,0.8
5120_01,0.68
5122_01,0.68
5124_01,0.2
5125_01,0.28
5126_01,1.0
5127_01,0.44
5127_02,0.04
5128_01,0.32
5128_02,0.72
5129_01,0.76
5130_01,0.8
5132_01,0.28
5133_01,0.72
5133_02,0.76
5133_03,0.76
5133_04,0.32
5133_05,0.2
5133_06,0.76
5133_07,0.12
5133_08,0.2
5136_01,0.08
5137_01,0.6
5138_01,0.4
5140_01,0.8
5142_01,0.68
5142_02,0.2
5142_03,0.76
5142_04,0.68
5144_01,0.76
5145_01,0.8
5146_01,0.24
5148_01,0.2
5148_02,0.76
5151_01,0.76
5152_01,0.36
5154_01,0.08
5156_01,1.0
5156_02,0.68
5157_01,0.08
5158_01,0.08
5160_01,0.12
5161_01,0.8
5162_01,0.8
5162_02,0.2
5163_01,0.76
5163_02,0.16
5165_01,0.68
5166_01,0.16
5167_01,0.32
5170_01,0.2
5171_01,0.24
5173_01,0.76
5174_01,0.96
5174_02,0.08
5175_01,0.08
5176_01,0.24
5177_01,0.92
5179_01,0.96
5180_01,0.76
5181_01,0.96
5182_01,0.76
5182_02,0.16
5184_01,0.68
5185_01,0.12
5186_01,0.12
5187_01,0.08
5188_01,0.16
5188_02,0.76
5188_03,0.76
5190_01,0.08
5192_01,0.8
5193_01,0.16
5194_01,0.96
5194_02,0.96
5196_01,0.76
5196_02,0.76
5197_01,0.36
5198_01,0.16
5199_01,0.52
5201_01,0.24
5202_01,0.76
5204_01,0.2
5205_01,0.04
5205_02,0.6
5205_03,0.8
5206_01,0.76
5206_02,0.04
5206_03,0.2
5207_01,0.28
5207_02,0.04
5208_01,0.96
5208_02,0.08
5209_01,0.24
5210_01,0.8
5211_01,0.28
5213_01,0.32
5214_01,0.68
5216_01,0.76
5217_01,0.96
5217_02,0.96
5218_01,0.24
5220_01,0.08
5221_01,0.36
5223_01,0.08
5223_02,0.8
5223_03,0.8
5224_01,0.2
5225_01,0.8
5226_01,0.8
5227_01,0.8
5229_01,0.28
5230_01,0.08
5234_01,0.32
5235_01,0.16
5236_01,0.16
5238_01,0.76
5239_01,0.8
5240_01,0.8
5242_01,0.8
5243_01,0.04
5243_02,0.8
5244_01,0.08
5246_01,0.76
5246_02,0.36
5247_01,0.28
5248_01,0.16
5249_01,0.08
5250_01,0.8
5251_01,0.32
5252_01,0.48
5253_01,0.24
5254_01,1.0
5254_02,1.0
5254_03,0.96
5254_04,0.92
5255_01,0.8
5256_01,0.08
5257_01,0.4
5258_01,0.24
5260_01,0.76
5262_01,0.76
5264_01,0.8
5264_02,0.32
5265_01,0.28
5266_01,0.16
5266_02,0.64
5268_01,0.72
5269_01,0.2
5271_01,0.12
5272_01,0.76
5273_01,0.72
5274_01,0.24
5275_01,0.24
5276_01,0.08
5277_01,0.08
5278_01,1.0
5279_01,0.24
5280_01,0.32
5281_01,0.2
5282_01,0.2
5282_02,0.44
5282_03,0.8
5287_01,0.24
5288_01,0.2
5290_01,0.08
5291_01,0.24
5292_01,0.16
5297_01,0.76
5298_01,0.8
5299_01,0.8
5300_01,0.8
5301_01,0.96
5301_02,0.96
5303_01,0.68
5303_02,0.68
5303_03,0.68
5303_04,0.76
5303_05,0.68
5304_01,0.08
5304_02,0.8
5305_01,0.24
5307_01,1.0
5310_01,0.08
5312_01,0.96
5313_01,0.24
5314_01,0.44
5315_01,0.08
5316_01,0.76
5320_01,0.96
5320_02,0.08
5322_01,0.76
5323_01,0.76
5325_01,0.4
5326_01,0.76
5327_01,0.64
5330_01,0.16
5331_01,0.16
5333_01,0.08
5334_01,0.8
5334_02,0.68
5337_01,0.12
5340_01,0.28
5341_01,0.8
5343_01,0.32
5344_01,0.08
5344_02,0.96
5345_01,0.16
5345_02,0.32
5346_01,0.16
5347_01,0.08
5348_01,0.08
5350_01,0.08
5351_01,0.2
5353_01,1.0
5353_02,0.64
5354_01,0.28
5354_02,0.6
5355_01,0.16
5355_02,0.76
5356_01,0.32
5359_01,0.2
5360_01,0.76
5361_01,0.24
5362_01,0.96
5363_01,0.76
5365_01,0.28
5366_01,0.96
5367_01,1.0
5367_02,0.24
5367_03,0.16
5368_01,0.28
5372_01,0.12
5374_01,0.6
5375_01,1.0
5375_02,1.0
5378_01,0.08
5379_01,0.28
5380_01,0.32
5383_01,0.16
5384_01,0.32
5384_02,0.16
5385_01,0.32
5387_01,0.2
5388_01,0.8
5389_01,0.12
5389_02,0.16
5390_01,0.8
5390_02,0.8
5390_03,0.2
5392_01,0.24
5394_01,0.16
5395_01,0.16
5396_01,0.24
5397_01,0.8
5397_02,0.8
5397_03,0.8
5401_01,0.04
5402_01,0.2
5404_01,0.28
5406_01,0.24
5408_01,0.32
5408_02,0.08
5410_01,0.24
5411_01,0.2
5412_01,0.32
5413_01,0.24
5414_01,0.08
5414_02,0.68
5414_03,0.28
5414_04,0.28
5414_05,0.76
5415_01,0.2
5416_01,0.68
5416_02,0.32
5416_03,0.76
5416_04,0.68
5418_01,0.2
5420_01,0.72
5421_01,0.04
5422_01,1.0
5423_01,0.08
5423_02,0.32
5424_01,0.12
5424_02,0.28
5425_01,0.32
5427_01,0.76
5427_02,0.16
5427_03,0.08
5430_01,0.76
5431_01,0.08
5434_01,0.76
5435_01,0.32
5436_01,0.08
5437_01,0.2
5438_01,0.76
5440_01,0.8
5440_02,0.56
5440_03,0.08
5441_01,1.0
5443_01,0.24
5445_01,0.36
5446_01,0.76
5447_01,0.76
5447_02,0.76
5450_01,0.76
5451_01,0.6
5452_01,1.0
5453_01,0.24
5454_01,0.28
5455_01,0.16
5457_01,0.04
5458_01,0.28
5459_01,0.16
5462_01,0.12
5463_01,0.08
5465_01,0.16
5465_02,0.12
5465_03,0.76
5466_01,0.96
5466_02,0.08
5466_03,0.64
5466_04,0.08
5466_05,0.08
5467_01,0.4
5468_01,1.0
5469_01,0.96
5470_01,0.76
5471_01,0.28
5472_01,0.28
5474_01,0.76
5475_01,0.04
5476_01,0.04
5477_01,0.56
5478_01,0.08
5479_01,0.8
5480_01,0.08
5483_01,0.08
5484_01,0.8
5485_01,0.2
5487_01,0.76
5488_01,0.96
5488_02,0.52
5488_03,0.08
5488_04,0.96
5489_01,0.76
5489_02,0.76
5490_01,0.12
5491_01,0.2
5492_01,0.4
5494_01,0.04
5496_01,0.76
5497_01,1.0
5497_02,0.92
5499_01,0.8
5500_01,0.32
5501_01,0.24
5504_01,0.28
5506_01,1.0
5507_01,0.6
5508_01,0.16
5509_01,0.76
5510_01,0.8
5511_01,0.76
5511_02,0.08
5512_01,0.16
5512_02,0.36
5514_01,0.8
5514_02,0.8
5514_03,0.24
5514_04,0.6
5515_01,0.16
5517_01,0.6
5520_01,0.84
5521_01,0.24
5522_01,0.16
5522_02,0.08
5522_03,0.24
5523_01,0.16
5524_01,0.08
5526_01,0.2
5526_02,0.8
5527_01,0.16
5527_02,0.76
5527_03,0.76
5527_04,0.76
5528_01,0.2
5529_01,0.28
5530_01,0.12
5530_02,0.76
5531_01,0.16
5531_02,0.76
5535_01,0.2
5535_02,0.6
5535_03,0.6
5536_01,0.8
5537_01,0.12
5538_01,0.76
5538_02,0.76
5539_01,0.08
5540_01,0.24
5541_01,0.76
5543_01,0.96
5544_01,0.12
5545_01,0.2
5545_02,0.8
5545_03,0.8
5546_01,0.08
5550_01,0.48
5551_01,0.76
5552_01,0.76
5552_02,0.76
5552_03,0.08
5555_01,0.2
5556_01,0.2
5557_01,0.76
5559_01,0.8
5560_01,0.2
5561_01,0.96
5561_02,0.08
5561_03,0.08
5561_04,0.12
5563_01,0.96
5566_01,0.08
5568_01,0.08
5568_02,0.96
5569_01,0.76
5571_01,0.44
5572_01,0.76
5573_01,0.16
5574_01,0.2
5575_01,0.08
5575_02,0.76
5578_01,0.76
5580_01,0.8
5581_01,1.0
5582_01,0.2
5583_01,0.2
5585_01,0.24
5585_02,0.08
5586_01,0.16
5587_01,0.24
5589_01,0.16
5591_01,0.28
5592_01,0.76
5594_01,0.16
5595_01,0.08
5596_01,0.08
5598_01,0.24
5599_01,0.16
5601_01,0.8
5601_02,0.6
5601_03,0.68
5601_04,0.2
5601_05,0.8
5602_01,0.96
5602_02,0.08
5603_01,0.2
5606_01,1.0
5606_02,0.36
5608_01,0.24
5609_01,0.28
5610_01,1.0
5610_02,0.16
5611_01,1.0
5611_02,0.44
5613_01,0.24
5614_01,0.8
5615_01,0.8
5616_01,0.24
5618_01,0.44
5619_01,0.8
5622_01,0.76
5623_01,0.76
5625_01,0.76
5625_02,0.76
5625_03,0.24
5625_04,0.76
5625_05,0.16
5626_01,0.8
5627_01,0.68
5628_01,0.76
5629_01,0.76
5631_01,0.12
5637_01,0.28
5639_01,0.28
5640_01,1.0
5642_01,1.0
5642_02,0.96
5643_01,0.28
5643_02,0.28
5643_03,0.2
5644_01,0.12
5645_01,0.84
5646_01,0.8
5647_01,0.96
5647_02,0.52
5647_03,0.08
5648_01,0.08
5648_02,0.08
5650_01,0.12
5651_01,0.04
5652_01,0.12
5653_01,0.76
5655_01,0.12
5659_01,0.28
5661_01,0.2
5661_02,0.76
5662_01,0.8
5662_02,0.16
5663_01,0.36
5667_01,0.16
5671_01,0.12
5673_01,0.48
5674_01,0.44
5677_01,0.16
5679_01,0.8
5679_02,0.8
5679_03,0.8
5680_01,0.72
5681_01,0.8
5684_01,0.8
5684_02,1.0
5684_03,0.36
5684_04,1.0
5685_01,0.76
5686_01,0.16
5686_02,0.08
5687_01,0.28
5688_01,0.48
5689_01,0.08
5692_01,0.32
5693_01,0.28
5695_01,0.8
5696_01,0.76
5698_01,0.2
5698_02,0.2
5700_01,0.8
5701_01,0.8
5702_01,0.76
5704_01,0.76
5705_01,0.8
5706_01,0.84
5706_02,0.6
5707_01,0.28
5709_01,0.44
5710_01,0.68
5711_01,0.08
5712_01,1.0
5713_01,0.2
5714_01,0.68
5714_02,0.68
5714_03,0.68
5714_04,0.76
5714_05,0.76
5716_01,0.44
5717_01,0.16
5718_01,0.8
5719_01,0.12
5719_02,0.76
5721_01,1.0
5721_02,0.36
5722_01,0.12
5723_01,0.8
5724_01,0.76
5725_01,0.12
5726_01,0.96
5727_01,0.04
5728_01,0.16
5729_01,0.76
5730_01,0.12
5732_01,0.04
5733_01,0.2
5733_02,0.08
5735_01,0.76
5736_01,0.28
5737_01,0.36
5737_02,0.16
5738_01,0.8
5739_01,0.8
5740_01,0.08
5740_02,0.12
5742_01,0.28
5744_01,0.56
5746_01,0.24
5747_01,0.28
5748_01,0.44
5750_01,0.28
5751_01,0.12
5755_01,0.28
5756_01,0.16
5756_02,0.12
5756_03,0.08
5756_04,0.76
5756_05,0.76
5756_06,0.08
5756_07,0.12
5756_08,0.08
5757_01,0.04
5758_01,0.8
5761_01,1.0
5763_01,0.32
5763_02,0.04
5764_01,0.28
5765_01,0.08
5767_01,0.8
5768_01,0.96
5768_02,0.96
5769_01,0.96
5769_02,0.96
5771_01,0.24
5772_01,0.12
5773_01,1.0
5776_01,0.4
5777_01,0.08
5778_01,0.28
5779_01,0.32
5780_01,0.12
5780_02,0.96
5780_03,0.96
5781_01,0.28
5783_01,0.24
5785_01,0.08
5786_01,0.2
5788_01,0.28
5790_01,0.36
5791_01,0.08
5792_01,0.08
5793_01,1.0
5794_01,0.08
5795_01,0.84
5796_01,0.08
5799_01,1.0
5800_01,0.08
5802_01,0.48
5804_01,0.76
5806_01,0.04
5808_01,0.68
5808_02,0.2
5808_03,0.32
5809_01,0.08
5809_02,0.8
5810_01,0.76
5810_02,0.36
5811_01,0.52
5811_02,0.44
5812_01,0.8
5812_02,0.6
5812_03,0.8
5812_04,0.8
5812_05,0.8
5812_06,0.8
5813_01,0.76
5814_01,0.28
5814_02,0.8
5814_03,0.8
5814_04,0.24
5814_05,0.8
5814_06,0.2
5814_07,0.8
5816_01,0.16
5817_01,0.8
5818_01,0.24
5819_01,1.0
5820_01,0.48
5821_01,0.08
5822_01,0.76
5823_01,0.8
5824_01,0.76
5825_01,0.4
5826_01,0.96
5827_01,0.24
5828_01,0.12
5829_01,0.44
5831_01,0.68
5834_01,0.24
5835_01,0.8
5836_01,1.0
5837_01,0.28
5839_01,1.0
5840_01,0.76
5842_01,1.0
5842_02,1.0
5843_01,0.8
5844_01,0.8
5846_01,0.08
5847_01,0.16
5848_01,0.28
5849_01,0.28
5852_01,0.08
5854_01,0.68
5855_01,0.8
5855_02,0.16
5856_01,0.96
5856_02,0.96
5857_01,0.2
5858_01,0.04
5859_01,0.2
5860_01,0.12
5860_02,0.8
5860_03,0.6
5861_01,0.24
5863_01,0.68
5863_02,0.36
5867_01,0.08
5868_01,0.24
5869_01,0.8
5871_01,0.84
5874_01,0.8
5875_01,0.16
5876_01,0.24
5876_02,0.76
5876_03,0.76
5877_01,0.32
5878_01,1.0
5879_01,0.8
5880_01,0.76
5882_01,0.12
5885_01,0.28
5885_02,0.24
5885_03,0.4
5885_04,0.08
5885_05,0.8
5885_06,0.24
5885_07,0.08
5885_08,0.76
5886_01,0.08
5886_02,0.76
5887_01,0.08
5887_02,0.12
5888_01,0.12
5888_02,0.12
5889_01,0.04
5890_01,0.8
5891_01,0.76
5894_01,0.8
5897_01,1.0
5898_01,0.8
5900_01,0.76
5900_02,0.76
5900_03,0.76
5901_01,0.28
5902_01,0.08
5903_01,0.16
5905_01,0.4
5906_01,0.04
5907_01,0.8
5908_01,0.48
5909_01,0.72
5909_02,0.8
5909_03,0.8
5912_01,0.8
5913_01,0.4
5915_01,0.32
5916_01,0.36
5919_01,0.52
5920_01,0.12
5921_01,0.76
5921_02,0.16
5922_01,0.68
5923_01,0.8
5924_01,0.08
5925_01,0.44
5925_02,0.16
5925_03,0.08
5927_01,0.08
5927_02,0.08
5927_03,0.96
5927_04,0.08
5927_05,0.96
5927_06,0.12
5927_07,0.08
5928_01,0.08
5930_01,1.0
5930_02,0.16
5930_03,1.0
5931_01,0.0
5933_01,0.24
5934_01,0.12
5938_01,0.32
5938_02,0.8
5939_01,0.2
5941_01,0.28
5944_01,0.8
5945_01,0.8
5945_02,0.8
5945_03,0.16
5946_01,0.48
5947_01,1.0
5949_01,0.4
5949_02,0.8
5950_01,0.2
5951_01,0.2
5952_01,0.8
5953_01,0.2
5954_01,0.28
5955_01,0.08
5955_02,0.2
5956_01,0.08
5957_01,0.96
5957_02,0.96
5957_03,0.08
5959_01,0.36
5959_02,1.0
5960_01,0.68
5960_02,0.2
5960_03,1.0
5963_01,0.12
5965_01,0.2
5967_01,0.76
5967_02,0.6
5967_03,0.68
5968_01,0.08
5969_01,0.8
5969_02,0.24
5969_03,0.6
5970_01,1.0
5971_01,0.08
5972_01,0.4
5973_01,0.24
5974_01,0.76
5975_01,0.96
5976_01,0.28
5977_01,0.92
5977_02,0.16
5977_03,0.92
5977_04,0.52
5980_01,0.36
5981_01,0.08
5981_02,0.6
5981_03,0.6
5983_01,0.12
5983_02,0.76
5984_01,0.32
5984_02,0.16
5985_01,0.12
5986_01,0.96
5987_01,0.68
5988_01,0.16
5989_01,0.28
5990_01,0.8
5991_01,0.36
5992_01,0.8
5993_01,0.8
5994_01,0.24
5995_01,0.76
5998_01,0.2
5999_01,0.2
6000_01,0.32
6000_02,0.72
6001_01,0.76
6003_01,0.24
6004_01,0.8
6006_01,0.08
6006_02,0.96
6007_01,0.76
6008_01,0.8
6010_01,0.8
6011_01,0.08
6014_01,0.48
6015_01,1.0
6015_02,0.6
6016_01,0.16
6016_02,0.08
6017_01,0.8
6017_02,0.8
6019_01,0.24
6020_01,0.76
6020_02,0.76
6020_03,0.68
6020_04,0.76
6020_05,0.2
6020_06,0.68
6020_07,0.76
6022_01,0.08
6024_01,0.76
6025_01,0.28
6026_01,0.24
6027_01,0.84
6028_01,0.08
6028_02,0.4
6028_03,0.64
6028_04,0.4
6028_05,0.08
6029_01,0.68
6030_01,0.6
6030_02,0.8
6030_03,0.48
6030_04,0.2
6030_05,0.8
6030_06,0.8
6030_07,0.6
6031_01,0.44
6032_01,0.8
6032_02,0.08
6032_03,0.8
6033_01,0.32
6033_02,0.76
6034_01,0.32
6034_02,0.76
6034_03,0.68
6035_01,0.28
6035_02,0.76
6036_01,0.36
6036_02,0.24
6036_03,0.16
6038_01,0.28
6039_01,0.8
6039_02,0.04
6040_01,0.4
6041_01,0.16
6042_01,0.16
6043_01,0.2
6045_01,0.16
6047_01,0.04
6048_01,0.76
6049_01,0.2
6052_01,0.76
6054_01,0.8
6055_01,0.08
6055_02,0.96
6055_03,0.32
6058_01,0.12
6059_01,0.08
6061_01,0.12
6062_01,0.08
6062_02,0.68
6064_01,0.08
6065_01,0.4
6066_01,0.36
6066_02,0.2
6066_03,1.0
6067_01,0.08
6068_01,0.72
6069_01,0.08
6070_01,0.24
6071_01,0.2
6073_01,0.8
6075_01,0.96
6076_01,0.16
6077_01,0.76
6080_01,0.24
6082_01,0.68
6085_01,0.16
6086_01,0.16
6087_01,0.2
6090_01,0.76
6091_01,0.76
6091_02,0.2
6092_01,0.2
6092_02,0.8
6092_03,0.6
6094_01,1.0
6094_02,1.0
6094_03,1.0
6095_01,0.16
6096_01,0.28
6096_02,0.48
6096_03,0.24
6098_01,0.24
6099_01,0.8
6101_01,0.08
6102_01,0.04
6103_01,0.76
6105_01,0.16
6106_01,1.0
6107_01,0.08
6108_01,0.28
6109_01,0.08
6109_02,0.96
6110_01,0.28
6111_01,0.96
6111_02,0.0
6111_03,0.96
6111_04,0.96
6111_05,0.08
6112_01,0.76
6115_01,0.08
6116_01,0.08
6117_01,0.16
6118_01,0.08
6118_02,0.76
6120_01,0.32
6121_01,0.36
6121_02,0.16
6122_01,0.72
6123_01,0.76
6124_01,0.16
6126_01,0.96
6127_01,0.16
6128_01,0.76
6128_02,0.08
6130_01,0.08
6132_01,0.8
6133_01,0.8
6135_01,0.16
6136_01,0.24
6137_01,0.6
6137_02,0.04
6137_03,0.8
6137_04,0.8
6137_05,0.8
6137_06,0.6
6138_01,0.24
6139_01,1.0
6139_02,1.0
6139_03,0.36
6139_04,1.0
6139_05,1.0
6139_06,1.0
6141_01,0.24
6141_02,0.08
6143_01,0.24
6145_01,0.16
6146_01,0.64
6148_01,0.8
6148_02,0.8
6149_01,0.28
6150_01,0.56
6152_01,1.0
6152_02,0.16
6153_01,1.0
6155_01,0.28
6156_01,0.24
6157_01,0.24
6158_01,0.8
6162_01,0.08
6163_01,0.4
6166_01,0.16
6167_01,0.8
6168_01,0.8
6168_02,0.6
6169_01,0.08
6170_01,0.2
6171_01,0.12
6172_01,0.8
6173_01,0.96
6174_01,0.2
6174_02,0.76
6174_03,0.76
6175_01,0.08
6175_02,0.76
6175_03,0.08
6176_01,0.76
6178_01,0.76
6179_01,0.96
6180_01,0.8
6181_01,0.52
6182_01,0.76
6184_01,0.8
6186_01,0.24
6189_01,0.68
6191_01,0.96
6191_02,0.96
6191_03,0.96
6191_04,0.96
6192_01,0.68
6194_01,0.28
6199_01,0.8
6199_02,0.24
6200_01,0.16
6200_02,0.16
6200_03,0.16
6201_01,0.08
6205_01,0.08
6206_01,0.56
6207_01,0.32
6207_02,0.68
6207_03,0.68
6208_01,0.76
6211_01,0.16
6213_01,0.16
6215_01,0.16
6215_02,0.16
6216_01,0.16
6218_01,0.28
6218_02,0.04
6219_01,0.12
6220_01,0.16
6222_01,0.16
6223_01,0.08
6224_01,0.32
6224_02,0.6
6225_01,0.08
6227_01,0.2
6228_01,0.56
6229_01,0.76
6230_01,0.08
6232_01,1.0
6234_01,0.16
6236_01,0.04
6237_01,0.8
6238_01,0.8
6239_01,0.28
6241_01,0.04
6243_01,0.8
6245_01,0.28
6246_01,0.2
6248_01,0.8
6249_01,0.72
6250_01,0.28
6251_01,0.08
6252_01,0.24
6253_01,0.16
6253_02,0.24
6254_01,1.0
6254_02,1.0
6256_01,0.76
6262_01,0.76
6262_02,0.12
6263_01,0.96
6263_02,0.08
6264_01,0.12
6265_01,0.08
6266_01,0.12
6268_01,0.8
6270_01,0.08
6270_02,0.2
6271_01,0.64
6273_01,0.08
6273_02,0.32
6274_01,0.8
6276_01,0.76
6277_01,0.8
6279_01,0.2
6280_01,0.76
6281_01,0.2
6282_01,0.16
6283_01,0.68
6283_02,0.12
6285_01,1.0
6285_02,0.28
6289_01,0.2
6290_01,0.24
6292_01,0.24
6293_01,0.6
6296_01,1.0
6297_01,0.8
6299_01,0.4
6300_01,0.76
6301_01,0.24
6302_01,0.16
6302_02,0.68
6302_03,0.68
6302_04,0.76
6302_05,0.08
6302_06,0.68
6302_07,0.76
6304_01,0.08
6305_01,1.0
6305_02,0.16
6308_01,0.2
6309_01,0.6
6309_02,0.8
6309_03,0.8
6309_04,0.6
6309_05,0.6
6313_01,0.36
6313_02,0.2
6315_01,0.16
6316_01,0.32
6317_01,0.04
6318_01,0.76
6319_01,0.16
6320_01,0.48
6321_01,0.96
6321_02,0.4
6321_03,0.96
6322_01,0.84
6323_01,0.16
6323_02,0.28
6324_01,0.28
6324_02,0.8
6324_03,0.28
6325_01,0.8
6325_02,0.32
6326_01,0.24
6327_01,0.76
6328_01,0.76
6328_02,0.76
6328_03,0.24
6328_04,0.68
6330_01,0.8
6331_01,1.0
6334_01,0.8
6334_02,0.8
6334_03,0.6
6334_04,0.8
6334_05,0.08
6334_06,0.24
6334_07,0.6
6335_01,0.08
6338_01,0.16
6339_01,0.68
6340_01,0.08
6340_02,0.08
6341_01,0.12
6343_01,0.8
6344_01,0.68
6344_02,0.76
6346_01,0.08
6346_02,0.08
6347_01,0.8
6348_01,0.2
6349_01,0.08
6351_01,0.6
6353_01,0.96
6354_01,0.28
6355_01,0.72
6356_01,0.08
6357_01,0.04
6360_01,0.92
6360_02,1.0
6360_03,1.0
6361_01,0.56
6363_01,0.76
6363_02,0.96
6363_03,0.76
6363_04,0.76
6363_05,0.2
6363_06,0.76
6363_07,0.76
6365_01,0.4
6366_01,0.2
6367_01,0.28
6367_02,0.48
6368_01,0.2
6369_01,0.2
6370_01,0.8
6371_01,0.24
6372_01,0.4
6372_02,0.08
6372_03,0.08
6372_04,0.96
6373_01,0.28
6374_01,0.16
6376_01,0.8
6378_01,0.8
6380_01,0.2
6380_02,0.76
6380_03,0.2
6381_01,0.28
6385_01,0.32
6388_01,0.28
6390_01,0.8
6394_01,0.8
6394_02,0.8
6394_03,0.8
6394_04,0.28
6396_01,0.32
6397_01,0.48
6398_01,0.76
6399_01,0.2
6400_01,0.16
6400_02,0.44
6402_01,0.68
6402_02,0.76
6402_03,0.76
6402_04,0.72
6402_05,0.68
6404_01,0.56
6405_01,0.04
6405_02,0.76
6405_03,0.8
6405_04,0.6
6406_01,0.96
6406_02,1.0
6407_01,0.76
6408_01,0.2
6409_01,0.04
6411_01,0.8
6412_01,0.12
6413_01,0.36
6414_01,0.24
6415_01,0.8
6416_01,0.24
6418_01,0.12
6419_01,0.28
6421_01,0.96
6421_02,0.08
6422_01,0.32
6422_02,0.76
6422_03,0.16
6422_04,0.16
6424_01,0.32
6428_01,0.96
6428_02,0.96
6430_01,0.76
6431_01,0.24
6431_02,0.76
6431_03,0.08
6432_01,0.08
6433_01,0.08
6433_02,0.8
6434_01,0.76
6436_01,0.16
6437_01,0.04
6439_01,0.8
6442_01,0.08
6443_01,0.28
6443_02,0.8
6443_03,0.6
6443_04,0.8
6443_05,0.2
6443_06,0.56
6443_07,0.8
6444_01,0.76
6444_02,0.76
6446_01,0.08
6446_02,0.8
6446_03,0.8
6447_01,0.76
6448_01,0.28
6449_01,0.6
6449_02,0.08
6450_01,0.08
6450_02,0.96
6451_01,0.08
6452_01,0.8
6452_02,0.68
6452_03,0.76
6453_01,0.2
6454_01,0.76
6455_01,0.08
6456_01,0.08
6457_01,0.24
6458_01,0.6
6459_01,0.76
6461_01,0.32
6462_01,0.8
6462_02,0.08
6463_01,0.16
6464_01,0.16
6468_01,0.76
6468_02,0.76
6468_03,0.76
6468_04,0.16
6470_01,0.24
6471_01,0.6
6472_01,1.0
6472_02,1.0
6473_01,0.8
6475_01,0.76
6477_01,0.16
6477_02,0.36
6478_01,0.16
6480_01,0.2
6481_01,0.2
6482_01,0.24
6482_02,0.8
6482_03,0.8
6485_01,0.56
6485_02,0.28
6487_01,0.08
6488_01,0.36
6489_01,0.76
6490_01,0.96
6490_02,0.08
6490_03,0.08
6490_04,0.16
6492_01,0.8
6493_01,0.76
6494_01,0.12
6500_01,0.28
6501_01,0.56
6502_01,0.6
6503_01,0.16
6508_01,0.12
6509_01,0.2
6510_01,0.4
6511_01,0.12
6511_02,0.76
6511_03,0.76
6512_01,0.92
6512_02,0.8
6512_03,0.16
6513_01,0.28
6514_01,0.2
6514_02,0.16
6517_01,0.08
6520_01,0.24
6522_01,0.32
6523_01,0.8
6525_01,0.4
6525_02,0.8
6525_03,0.8
6526_01,0.76
6526_02,0.68
6529_01,0.8
6530_01,0.24
6531_01,0.8
6535_01,0.16
6539_01,0.36
6540_01,0.24
6541_01,0.6
6544_01,0.36
6545_01,0.32
6546_01,0.32
6547_01,0.16
6548_01,0.28
6549_01,0.04
6549_02,0.28
6552_01,0.2
6553_01,0.28
6556_01,0.76
6556_02,0.76
6557_01,0.08
6558_01,0.08
6560_01,0.08
6561_01,0.2
6561_02,0.6
6562_01,0.04
6563_01,0.2
6563_02,0.44
6565_01,0.04
6565_02,0.12
6567_01,0.76
6567_02,0.12
6568_01,0.28
6569_01,0.76
